price_vnd,sim_number 
925107,346121368
10640586,975879989
3053522,326251998
2976140,909917453
2960663,356881987
5580326,921972017
4503169,833162636
876614,344161105
3537229,932372432
3887721,911886072
3797405,909576291
1796483,329951889
5726915,852798989
3983525,799070730
4283920,937626969
4114336,977539986
5418695,886710768
1741472,877153868
11112536,708888089
2652601,763626126
5072067,566798979
6687761,825377555
1982827,762624234
1703797,332266196
5224930,918682008
4892874,853193979
10773222,823823838
1271873,344057279
6351814,814945666
966091,343264234
938245,343065986
4524237,985391978
7381869,888567979
1772454,332816539
1959543,865429286
1595905,327792166
4641272,924291777
7736114,358668885
18030047,911886988
1722505,327721288
2217627,948214942
3274800,566383879
800816,879401238
1441625,328156039
10330902,798888763
974710,326774866
1144023,337964379
2935553,763112181
7141114,889590599
3115249,854949839
2098032,337681535
3997507,822416688
27075103,922105789
2879745,905560346
3043543,935279466
2581660,945713766
7813264,888399568
4004120,981695519
251631410,829999998
4335553,977323229
7610056,355411555
1366236,879161285
2639961,942151686
3518776,824887997
2126882,348797889
1903441,352377373
3166031,522081984
2985702,936453595
22146796,966668810
974710,342845879
3456104,975346116
11779672,836035999
10916480,814380678
3650512,763718118
5435587,938881020
41510107,333143888
828473,354221100
2837433,797929868
1470907,336602586
3086517,797921139
2069446,964975753
4822773,865484788
878185,344310768
4464290,915682018
28855561,919955879
1768457,865849469
1738654,335267689
4197177,963153379
5312258,935166679
3495880,865215339
888809,342840004
880417,327041566
820492,327180684
5943758,898941993
5017888,773333104
4086469,856775671
983725,327533384
4893473,933771982
4052320,909092621
1176829,877121102
11825965,929992839
2921600,708058448
821805,327041211
4916338,329409009
4085112,942049995
2231678,946059507
1375597,877113990
2358246,763625151
933203,877104141
938245,334953068
4281361,382385878
7710620,373111187
2563325,795681123
3359716,798830099
2029806,944250793
2198701,948969442
5550566,778568000
8677601,393888777
1152895,326260793
7743382,356866686
4999699,562991998
3244428,703678958
1857231,988203420
1549118,867024026
3409274,865373039
4838689,823232369
5712458,827279333
2703452,775768456
822134,343251074
4686281,785991994
1102244,326747199
1887119,347959668
5340425,373991959
3969849,909271150
87036859,869392222
2126141,566522007
4121850,939867261
943918,344231739
2399560,865955504
7981622,798183886
2126650,945500617
11938790,333303010
3356463,799100866
3059441,904988662
2221833,942148657
6355617,773998988
1038811,343255572
1194012,877010381
1741472,877113858
4068126,799113311
116485543,814278888
1904051,865161314
914015,347015139
4020407,909053180
8458502,926976799
876614,334170114
51526602,382224888
4405212,898319921
961999,342963179
1508533,334139179
2491737,986874897
1985819,338822899
2699959,917594592
4905981,906030696
4687326,981616080
3135727,522982002
7583048,823838586
2416621,523651995
2720907,935304668
7351007,926989139
3641929,707707535
955668,343180005
2651903,904237439
29692129,981868887
1451068,326073739
985324,329795439
2380383,702699533
3499442,937592492
909047,325121184
3260121,948789139
3112661,824365368
30567082,366886898
4209327,825678960
1797486,974589805
3008678,981723427
25559791,932714999
992762,329376345
2921552,773326876
882194,373412066
3262507,915671974
7127176,799799118
2264650,946085166
5981696,568686168
4723237,866818519
6199782,388826268
8730812,362999921
2309473,708163123
3806711,915096509
2560421,762618613
10788845,843680678
30160928,565669669
1213512,382630586
2295272,362979986
2466302,943206839
3764676,969237133
949180,326374239
55003732,942573573
2448817,947274752
7055480,383858985
3851207,981056969
827452,327141007
13106788,392810000
10744178,888979599
1368559,344547117
1595905,327575188
5121723,977998161
1267755,329310500
3294410,965616684
4581900,936378168
11304588,978868812
11391153,365017999
1092294,343862588
3525595,343338855
7785656,965509599
4333893,909756686
2187054,795675234
1213512,356200393
4052320,899620162
5788032,767677977
2212159,944512289
4090041,905831383
2058994,708041345
1192670,343708266
5079022,923061985
992762,332746279
95326006,982935999
1148513,347593363
20834499,936699799
8962300,965044440
6963254,766142999
1123614,388170329
12551529,706536888
11257237,921154888
961999,327883466
822134,343220395
1490021,334839398
2100970,965628584
4065159,392880088
3674835,986356750
2104617,359626939
10794627,923910666
1541936,867400644
938245,373064683
2280405,941284857
2009154,945734380
5006691,918962011
2582825,989268748
3225459,879288178
2576479,943357516
2040560,943075410
5311758,981188292
2194030,773385654
12154196,334818999
2683119,772368268
2037111,702694012
5541907,356358777
2682677,795699123
5984830,797671789
1769722,327358286
4029982,703006886
1846290,964058293
3620939,769883355
12521524,853456999
4644098,906958338
3559201,945002014
944015,334972239
966091,334285969
3989819,886905959
5083688,925828280
818022,879480234
9024990,794551999
1958537,337726232
2298624,865634588
2686923,971014332
6529530,793060666
16790529,789458458
1372307,343418766
6385901,843111189
883831,344110706
2884213,776296611
2185269,773347543
3158111,393781988
2773997,776211966
2700325,984823447
3390050,867051773
2930379,817046567
5076280,856555335
2205143,944860997
2333864,947534895
2739074,398116773
4068693,981639586
3669274,911060758
4651156,911952013
4554101,969512012
1401015,343486839
3712167,862892169
4006522,912910892
3835301,352968886
2334298,964784255
1487642,877112235
4183223,921616737
5216012,813889955
2374020,774232468
3677219,793434333
1034850,329342992
4254283,933936622
1923239,865343566
6603878,923395777
4224905,886575595
2564915,705929697
11430663,849492994
1121399,343252224
954347,332914739
4196243,979575391
2431824,879485881
4395611,865066692
3024432,363699923
157409569,852777888
10977522,996664555
1763547,335970766
6268500,944571555
938245,334964086
3811261,773080040
1495632,879932566
827780,343180206
1630853,328378066
3607860,918520039
2155270,942649924
2153859,949294461
2909458,939877343
966091,332643688
1774718,343971978
14857779,769271271
3494651,922647879
5707750,918711811
1001716,379462199
3243020,865979928
5041965,889458268
2867318,968414311
1634240,877158266
4278301,794169777
1742968,868117724
2726595,799221368
4745599,911907670
345776074,965012345
2212341,365181853
20265918,855685685
3508163,702999688
3460567,968103005
2589492,702798198
4623762,859528339
2251578,763033299
16845127,779808999
4445833,898132192
5882501,926011555
3797405,896500772
90963098,566079999
2159359,942491796
4131800,904300805
5239642,769290555
1406355,877991288
3774335,969935625
3182829,708048383
1836225,977342023
3390050,865053966
2224409,944558015
4052320,909172260
1216952,329824288
2793074,335763699
822134,384230468
3865366,949862010
3272836,795680580
2585933,947165263
2591661,708066522
966091,326443866
11797340,792222240
1809620,332451988
8795892,399277666
1148754,329426566
7049154,975291599
1730900,865699704
20279294,787566566
881512,877990048
2089814,795641645
9006441,767283999
3757642,777951973
11986209,382030999
13504461,853654789
6399426,888559996
1184231,335210568
3749663,763567337
2055249,945834024
1303568,343237339
3455903,865070591
1246910,329047866
2118688,762744234
2128496,977214971
4028928,909185380
2279775,945167498
2878917,365653768
3498076,969658507
3244428,705988633
5023371,879299949
2564375,566071993
2507964,702707117
5736800,823012019
36024414,931308000
3630818,973237200
3059004,904389539
2741215,968834707
5150430,976610979
874715,877110489
3972382,938107567
1344570,327438588
2942089,909314442
4019875,796098866
822134,343240581
9682199,899866689
69214448,353418888
3328695,961851002
3275051,961710295
2507137,327716663
827780,334020182
4066787,961179595
5474300,901292006
2468793,567125268
1779003,965686014
8585893,856333393
2126882,348798687
1060725,334713739
1176056,326428739
3976478,971973078
208600278,762666789
3077005,934186379
3963754,966537587
6174198,816022010
880059,344022039
1703797,352693123
13527432,786127127
2825775,819400633
2928656,924241818
1921500,974997741
3119334,931324166
9297892,374790888
2109643,333830239
1805789,367703113
6734769,937168886
2868863,986302341
8528368,886897898
10376759,886886289
2463463,877111633
938245,344085185
10630846,869399968
3571778,708138133
1595967,345575879
1267869,389407345
2735331,563091991
68564835,767949999
1451068,327696088
993248,344080890
2703905,906984242
17024073,979969093
2622903,934012343
909047,374491266
1162563,363456792
3000280,889443968
12123074,989692339
2935672,372891998
10949980,824871678
930393,337005439
2767268,586771997
4587415,767897070
1239990,326021331
4626139,924041998
17640978,866868078
1382438,383179486
1654687,382779550
3166250,768360039
4299336,932008118
11972617,777777380
1083000,384113989
1925343,981850545
29326858,932158158
18984876,868898986
1213512,326950266
360251923,585000000
1184231,329131103
3912892,922818486
992762,344236386
66171321,768779779
1148513,335345466
3008006,825707234
4641763,973661981
6574369,942973939
1715138,877992379
2241514,865452586
2090778,336080086
11306615,333334266
1295311,335197486
2088124,942110480
3980917,383424777
2687275,337318338
1703493,867017141
8571243,917679939
3039335,812334565
901353,379601486
1362517,879485997
5590776,779588686
9521995,899439939
901939,343221171
11661510,853030888
25516599,829663663
3390050,865131130
4268849,967726968
5509359,911812013
9211954,852313579
3263882,847876969
822134,343310287
1883856,879929155
4297533,937502230
3034603,764057979
3195295,934855531
3985682,563564565
2146727,949089724
1470907,326305866
2411357,942081787
1086559,343833387
9506852,838666648
15290468,335515515
4205684,912377968
7038884,949771994
4407459,865239788
1419106,334741970
4719789,812923979
11236742,865885688
2148630,764177123
3900234,909366567
1467746,343768739
2235694,877119978
8901871,789913979
8101186,366665622
3275051,965021168
2554610,964922519
9984821,898579838
5003571,815306668
4784478,979898106
4445833,898323717
4207770,901383239
5268700,858683539
3077828,523022013
2391794,776222554
2874066,778577322
2249248,795677422
6421011,818209886
3248635,763671977
2798456,932334210
4508161,969672011
92497905,857777779
2170255,947634368
69649538,784189999
8133268,813686898
7271114,928999008
10862916,856794678
2808577,909801546
4393498,866216444
16423932,849999689
5434749,886538979
1931086,334191972
3523052,868117267
2371018,912384025
3015631,707031994
2876424,934306929
2003388,762743749
5441868,923081977
5087452,901603806
4872217,973822012
2371111,762599800
7233568,898090900
1651697,332167286
4733781,939396180
10748698,835247999
8638477,708777720
1058770,378164139
3570264,867019299
2057021,778504242
3469939,862026680
1050598,335641386
827780,334130205
952388,336036439
6657725,898119179
2436367,708027327
176364497,329869999
4165268,931582558
2820857,889641509
5162342,789297555
3153975,838555453
2074140,763641645
1493973,326230321
5284964,399522000
2749652,948559621
1930921,973916474
6162488,866080588
4594590,981311793
969106,327461899
2069446,989354633
7658648,886968699
2772888,909547160
3568478,961130345
870143,334200039
3928923,936075591
2531682,705226221
2723224,375899882
7265648,852988898
906237,329744408
1994706,365489998
3568937,967718246
3311394,862901169
4665629,909137780
10022554,799666625
9368405,857037678
4418808,926692386
19010944,767756756
1352761,344037886
2014931,702680234
2116608,784602768
4983315,922738139
3709244,971198072
88133552,708797777
120098462,977777725
4692627,989312001
10947138,826401678
2491971,865044424
2682109,902744159
3750867,904949481
2022936,705467321
12328783,819851999
822134,344280315
9614526,827092678
3953559,935126136
27120688,919991115
2775029,378947977
3829798,906239652
3390503,794792779
1744939,382523088
2283942,795659234
3311815,783619279
949180,343644239
1152565,384917266
2078547,764137234
13741947,857999990
2617259,968704445
4828410,336125777
821805,328240891
1770296,984267840
1181322,326479439
2896654,889474568
11271080,797979929
9865162,889898668
1878474,983459431
22483095,853188999
2501862,946748998
2095792,975426587
943884,344172939
2201197,948363433
3954689,962808939
17330953,777777623
1666349,329187166
2574549,376468479
3823978,352814222
1585850,336099946
2974910,924891586
3210855,849530111
2513302,909486314
4057651,922403555
4848874,838575986
2724971,948858402
4480944,822806969
1740361,964246207
4708923,799133499
5357820,772779979
2192093,382292986
4984965,925771978
3749663,796557373
1524684,354864554
2375766,948310291
6513918,832666986
3943903,928100400
5007274,856686078
881782,326070408
3888531,929290505
3716086,929510968
2171692,332569969
68545076,937661111
6724402,865656567
4286357,971658866
4641973,867639163
3014993,763503500
1713584,326157770
4121432,977958586
18470256,799999276
1602041,344301970
86350436,971552222
2386959,346688969
2963007,799270798
1262401,336097456
4059176,912935839
6843464,399771777
2350740,705251886
2264341,942975007
3055203,769030393
1945701,763022455
886020,328445068
1603894,332575299
152465362,767989999
2778091,931451479
2203875,582712006
3863779,708038036
4004034,867000695
